,ACCESSION,TAXON_ID,TITLE,LINEAGE
279,XM_014831462.1,9793,"PREDICTED: Equus asinus brain-derived neurotrophic factor (BDNF), transcript variant X1, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Perissodactyla', 'Equidae', 'Equus', 'Asinus', 'Equus asinus']"
280,XM_017667612.2,9974,"PREDICTED: Manis javanica brain derived neurotrophic factor (BDNF), transcript variant X1, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Pholidota', 'Manidae', 'Manis', 'Manis javanica']"
281,XM_036879079.1,143292,"PREDICTED: Manis pentadactyla brain derived neurotrophic factor (BDNF), transcript variant X1, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Pholidota', 'Manidae', 'Manis', 'Manis pentadactyla']"
282,XM_005654684.3,9823,"PREDICTED: Sus scrofa brain derived neurotrophic factor (BDNF), transcript variant X1, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Artiodactyla', 'Suina', 'Suidae', 'Sus', 'Sus scrofa']"
283,XM_029207934.1,40151,"PREDICTED: Monodon monoceros brain derived neurotrophic factor (BDNF), transcript variant X1, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Artiodactyla', 'Whippomorpha', 'Cetacea', 'Odontoceti', 'Monodontidae', 'Monodon', 'Monodon monoceros']"
284,XM_022583733.1,9749,"PREDICTED: Delphinapterus leucas brain derived neurotrophic factor (BDNF), mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Artiodactyla', 'Whippomorpha', 'Cetacea', 'Odontoceti', 'Monodontidae', 'Delphinapterus', 'Delphinapterus leucas']"
285,XM_024764694.1,1706337,"PREDICTED: Neophocaena asiaeorientalis asiaeorientalis brain derived neurotrophic factor (BDNF), transcript variant X1, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Artiodactyla', 'Whippomorpha', 'Cetacea', 'Odontoceti', 'Phocoenidae', 'Neophocaena', 'Neophocaena asiaeorientalis', 'Neophocaena asiaeorientalis asiaeorientalis']"
286,XM_032641481.1,42100,"PREDICTED: Phocoena sinus brain derived neurotrophic factor (BDNF), transcript variant X1, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Artiodactyla', 'Whippomorpha', 'Cetacea', 'Odontoceti', 'Phocoenidae', 'Phocoena', 'Phocoena sinus']"
287,XM_004263941.3,9733,"PREDICTED: Orcinus orca brain derived neurotrophic factor (BDNF), transcript variant X3, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Artiodactyla', 'Whippomorpha', 'Cetacea', 'Odontoceti', 'Delphinidae', 'Orcinus', 'Orcinus orca']"
288,XM_019947883.2,9739,"PREDICTED: Tursiops truncatus brain derived neurotrophic factor (BDNF), transcript variant X1, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Artiodactyla', 'Whippomorpha', 'Cetacea', 'Odontoceti', 'Delphinidae', 'Tursiops', 'Tursiops truncatus']"
289,XM_030864833.1,9731,"PREDICTED: Globicephala melas brain derived neurotrophic factor (BDNF), transcript variant X1, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Artiodactyla', 'Whippomorpha', 'Cetacea', 'Odontoceti', 'Delphinidae', 'Globicephala', 'Globicephala melas']"
290,XM_027115138.1,90247,"PREDICTED: Lagenorhynchus obliquidens brain derived neurotrophic factor (BDNF), transcript variant X1, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Artiodactyla', 'Whippomorpha', 'Cetacea', 'Odontoceti', 'Delphinidae', 'Lagenorhynchus', 'Lagenorhynchus obliquidens']"
291,XM_007461679.1,118797,"PREDICTED: Lipotes vexillifer brain-derived neurotrophic factor (BDNF), transcript variant X1, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Artiodactyla', 'Whippomorpha', 'Cetacea', 'Odontoceti', 'Lipotidae', 'Lipotes', 'Lipotes vexillifer']"
292,XM_007113738.2,9755,"PREDICTED: Physeter catodon brain derived neurotrophic factor (BDNF), transcript variant X16, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Artiodactyla', 'Whippomorpha', 'Cetacea', 'Odontoceti', 'Physeteridae', 'Physeter', 'Physeter catodon']"
293,XM_007180991.1,310752,"PREDICTED: Balaenoptera acutorostrata scammoni brain derived neurotrophic factor (BDNF), transcript variant X1, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Artiodactyla', 'Whippomorpha', 'Cetacea', 'Mysticeti', 'Balaenopteridae', 'Balaenoptera', 'Balaenoptera acutorostrata', 'Balaenoptera acutorostrata scammoni']"
294,XM_036862552.1,9771,"PREDICTED: Balaenoptera musculus brain derived neurotrophic factor (BDNF), transcript variant X1, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Artiodactyla', 'Whippomorpha', 'Cetacea', 'Mysticeti', 'Balaenopteridae', 'Balaenoptera', 'Balaenoptera musculus']"
295,XM_019974522.1,9915,"PREDICTED: Bos indicus brain derived neurotrophic factor (BDNF), mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Artiodactyla', 'Ruminantia', 'Pecora', 'Bovidae', 'Bovinae', 'Bos', 'Bos indicus']"
296,XM_010831788.1,43346,"PREDICTED: Bison bison bison brain-derived neurotrophic factor (BDNF), transcript variant X1, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Artiodactyla', 'Ruminantia', 'Pecora', 'Bovidae', 'Bovinae', 'Bison', 'Bison bison', 'Bison bison bison']"
297,XM_005890667.2,72004,"PREDICTED: Bos mutus brain-derived neurotrophic factor (BDNF), transcript variant X1, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Artiodactyla', 'Ruminantia', 'Pecora', 'Bovidae', 'Bovinae', 'Bos', 'Bos mutus']"
298,XM_005216334.4,9913,"PREDICTED: Bos taurus brain derived neurotrophic factor (BDNF), transcript variant X1, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Artiodactyla', 'Ruminantia', 'Pecora', 'Bovidae', 'Bovinae', 'Bos', 'Bos taurus']"
299,XM_027562786.1,30522,"PREDICTED: Bos indicus x Bos taurus brain derived neurotrophic factor (BDNF), transcript variant X1, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Artiodactyla', 'Ruminantia', 'Pecora', 'Bovidae', 'Bovinae', 'Bos', 'Bos indicus x Bos taurus']"
300,XM_006068006.2,89462,"PREDICTED: Bubalus bubalis brain derived neurotrophic factor (BDNF), transcript variant X2, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Artiodactyla', 'Ruminantia', 'Pecora', 'Bovidae', 'Bovinae', 'Bubalus', 'Bubalus bubalis']"
301,XM_012096129.3,9940,"PREDICTED: Ovis aries brain derived neurotrophic factor (BDNF), transcript variant X1, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Artiodactyla', 'Ruminantia', 'Pecora', 'Bovidae', 'Caprinae', 'Ovis', 'Ovis aries']"
302,XM_005690025.2,9925,"PREDICTED: Capra hircus brain derived neurotrophic factor (BDNF), transcript variant X1, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Artiodactyla', 'Ruminantia', 'Pecora', 'Bovidae', 'Caprinae', 'Capra', 'Capra hircus']"
303,XM_020903256.1,9880,"PREDICTED: Odocoileus virginianus texanus brain derived neurotrophic factor (BDNF), transcript variant X1, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Artiodactyla', 'Ruminantia', 'Pecora', 'Cervidae', 'Odocoileinae', 'Odocoileus', 'Odocoileus virginianus', 'Odocoileus virginianus texanus']"
304,XM_010964743.1,9837,"PREDICTED: Camelus bactrianus brain-derived neurotrophic factor (BDNF), transcript variant X1, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Artiodactyla', 'Tylopoda', 'Camelidae', 'Camelus', 'Camelus bactrianus']"
305,XM_006195083.3,419612,"PREDICTED: Camelus ferus brain derived neurotrophic factor (BDNF), mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Artiodactyla', 'Tylopoda', 'Camelidae', 'Camelus', 'Camelus ferus']"
306,XM_031459858.1,9838,"PREDICTED: Camelus dromedarius brain derived neurotrophic factor (BDNF), mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Artiodactyla', 'Tylopoda', 'Camelidae', 'Camelus', 'Camelus dromedarius']"
307,XM_031681074.1,30538,"PREDICTED: Vicugna pacos brain derived neurotrophic factor (BDNF), mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Artiodactyla', 'Tylopoda', 'Camelidae', 'Vicugna', 'Vicugna pacos']"
308,XM_036258707.1,27622,"PREDICTED: Molossus molossus brain derived neurotrophic factor (BDNF), transcript variant X1, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Chiroptera', 'Microchiroptera', 'Molossidae', 'Molossus', 'Molossus molossus']"
309,XM_016206154.1,291302,"PREDICTED: Miniopterus natalensis brain-derived neurotrophic factor (BDNF), transcript variant X1, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Chiroptera', 'Microchiroptera', 'Vespertilionidae', 'Miniopterinae', 'Miniopterus', 'Miniopterus natalensis']"
310,XM_036325691.1,51298,"PREDICTED: Myotis myotis brain derived neurotrophic factor (BDNF), transcript variant X1, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Chiroptera', 'Microchiroptera', 'Vespertilionidae', 'Myotis', 'Myotis myotis']"
311,XM_014545223.1,109478,"PREDICTED: Myotis brandtii brain-derived neurotrophic factor (BDNF), mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Chiroptera', 'Microchiroptera', 'Vespertilionidae', 'Myotis', 'Myotis brandtii']"
312,XM_006753948.2,225400,"PREDICTED: Myotis davidii brain-derived neurotrophic factor (BDNF), transcript variant X1, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Chiroptera', 'Microchiroptera', 'Vespertilionidae', 'Myotis', 'Myotis davidii']"
313,XM_023756374.1,59463,"PREDICTED: Myotis lucifugus brain derived neurotrophic factor (BDNF), transcript variant X1, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Chiroptera', 'Microchiroptera', 'Vespertilionidae', 'Myotis', 'Myotis lucifugus']"
314,XM_008148947.2,29078,"PREDICTED: Eptesicus fuscus brain derived neurotrophic factor (BDNF), transcript variant X1, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Chiroptera', 'Microchiroptera', 'Vespertilionidae', 'Eptesicus', 'Eptesicus fuscus']"
315,XM_036427676.1,59472,"PREDICTED: Pipistrellus kuhlii brain derived neurotrophic factor (BDNF), transcript variant X1, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Chiroptera', 'Microchiroptera', 'Vespertilionidae', 'Pipistrellus', 'Pipistrellus kuhlii']"
316,XM_003465009.4,10141,"PREDICTED: Cavia porcellus brain derived neurotrophic factor (Bdnf), transcript variant X2, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Euarchontoglires', 'Glires', 'Rodentia', 'Hystricomorpha', 'Caviidae', 'Cavia', 'Cavia porcellus']"
317,XM_004644113.2,10160,"PREDICTED: Octodon degus brain derived neurotrophic factor (Bdnf), transcript variant X1, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Euarchontoglires', 'Glires', 'Rodentia', 'Hystricomorpha', 'Octodontidae', 'Octodon', 'Octodon degus']"
318,XM_005401751.2,34839,"PREDICTED: Chinchilla lanigera brain-derived neurotrophic factor (Bdnf), transcript variant X1, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Euarchontoglires', 'Glires', 'Rodentia', 'Hystricomorpha', 'Chinchillidae', 'Chinchilla', 'Chinchilla lanigera']"
